dateTime,pm10_grimm,pm2_5_grimm,pm1_grimm,inhalable_grimm,thoracic_grimm,alveolic_grimm,NH3_loRa,CO_loRa,NO2_loRa,C3H8_loRa,C4H10_loRa,CH4_loRa,H2_loRa,C2H5OH_loRa,P1_lpo_loRa,P1_ratio_loRa,P1_conc_loRa,P2_lpo_loRa,P2_ratio_loRa,P2_conc_loRa,Temperature_loRa,Pressure_loRa,Humidity_loRa,pm1Palas,pm2_5Palas,pm4Palas,pm10Palas,pmTotalPalas,dCnPalas,temperaturePalas,humidityPalas,pressurehPalas
04/09/2019 09:58:00 +0000,8.82,4.56,3.44,13.14,9.76,5.32,0.12,0,4.88,0.71,605.25,418.81,933.82,0.86,0,0,0.62,0,0,0.62,31.75,98499,22,3.51,4.786666667,6.126666667,14.22,28.97666667,124.9433333,38.67,12.915,984.37
04/09/2019 09:58:30 +0000,7.56,5.06,3.28,7.56,7.5,5.96,0.12,0,4.85,0.71,605.25,418.81,916.61,0.85,0,0,0.62,0,0,0.62,31.73,98501,21,3.49,4.746666667,6.096666667,13.86,27.81333333,124.1433333,38.67,13.22,984.37
04/09/2019 09:59:00 +0000,8.62,4.74,3.5,8.7,8.22,5.58,0.11,0,5.03,0.71,605.25,418.81,1045.89,0.9,127651,0.85,441.07,216102,1.44,745.18,31.79,98500,21,3.413333333,4.603333333,5.89,13.24,26.42,121.43,38.67,13.14,771.0925
04/09/2019 09:59:30 +0000,9.74,4.4,3.66,10.74,9.2,5.1,0.11,0,5.03,0.71,611.39,422.42,1045.89,0.9,0,0,0.62,0,0,0.62,31.83,98504,21,3.333333333,4.523333333,5.72,13.63,27.39666667,118.8033333,38.67,12.99166667,984.35
04/09/2019 10:00:00 +0000,9.14,5.52,3.78,9.14,8.94,6.5,0.12,0,4.9,0.71,611.39,422.42,951.44,0.86,0,0,0.62,0,0,0.62,31.78,98495,21,3.313333333,4.53,5.62,14.51,29.54333333,117.8033333,38.67,12.86666667,984.41
04/09/2019 10:00:30 +0000,10.16,4.5,3.72,10.22,9.64,5.78,0.12,0,4.9,0.71,611.39,422.42,951.44,0.86,0,0,0.62,0,0,0.62,31.81,98499,21,3.293333333,4.483333333,5.523333333,14.41333333,29.42,116.7833333,38.67,13.11,984.13
04/09/2019 10:01:00 +0000,13.62,5.2,3.76,21.26,14.3,7.06,0.12,0,4.85,0.71,611.39,422.42,916.61,0.85,0,0,0.62,0,0,0.62,31.73,98499,22,3.29,4.533333333,5.733333333,14.37333333,28.79333333,116.4933333,38.67,13.28,984.17
04/09/2019 10:01:30 +0000,8.1,5.36,3.68,28.02,8.9,6.02,0.12,0,4.95,0.71,611.39,422.42,987.9,0.88,0,0,0.62,11463,0.08,40.34,31.78,98503,21,3.293333333,4.6,5.966666667,14.78,29.72,116.66,38.67,13.40166667,984.21
04/09/2019 10:02:00 +0000,10.18,4.48,3.76,11.18,9.76,5.76,0.12,0,4.95,0.71,611.39,422.42,987.9,0.88,33331,0.22,115.99,195068,1.3,672.85,31.75,98502,22,3.3,4.65,5.963333333,15.94333333,35.21333333,116.8566667,39.06333333,13.07166667,984.13
04/09/2019 10:02:30 +0000,12.16,4.92,3.68,24.78,12.92,6.4,0.11,0,5.05,0.71,611.39,422.42,1066.14,0.91,0,0,0.62,0,0,0.62,31.78,98501,21,3.29,4.625,5.91,15.705,34.405,116.635,39.62,12.77,984.13
04/09/2019 11:02:00 +0000,9.34,3.96,3.02,9.46,8.62,5.12,0.11,0,5,0.71,611.39,422.42,1026.11,0.89,0,0,0.62,0,0,0.62,32.87,98453,20,2.9,3.99,5.03,12.22666667,45.08,101.22,40.245,6.815,983.74
04/09/2019 11:02:30 +0000,12.76,3.44,2.92,13.84,11.78,4.88,0.11,0,4.92,0.71,611.39,422.42,969.46,0.87,0,0,0.62,112056,0.75,387.42,32.7,98454,21,2.916666667,4.016666667,5.003333333,12.46,45.52,102.16,40.24,6.82,983.68
04/09/2019 11:03:00 +0000,7.32,3.96,3.02,27.24,8.16,4.8,0.11,0,5.03,0.71,611.39,422.42,1045.89,0.9,46430,0.31,161.25,163895,1.09,565.69,32.81,98454,21,2.916666667,4.01,4.95,12.41666667,45.48333333,102.3433333,40.24,6.8,983.72
04/09/2019 11:03:30 +0000,7.08,3.9,2.98,7.08,6.88,4.8,0.11,0,4.95,0.71,611.39,422.42,987.9,0.88,0,0,0.62,0,0,0.62,32.73,98449,21,2.913333333,3.943333333,4.863333333,11.39666667,42.31333333,102.5233333,40.25,6.813333333,889.1733333
04/09/2019 11:04:00 +0000,7.56,4.26,2.96,7.56,7.44,5.26,0.11,0,4.98,0.71,611.39,422.42,1006.78,0.89,0,0,0.62,0,0,0.62,32.76,98450,21,2.9,3.873333333,4.83,10.13,38.12666667,101.8133333,40.27,6.851666667,889.1533333
04/09/2019 11:05:00 +0000,8.74,3.54,2.94,9.8,8.06,4.16,0.1,0,5,0.71,611.39,422.42,1026.11,0.89,0,0,0.62,0,0,0.62,32.91,98457,21,2.906666667,3.903333333,4.85,10.26,38.17666667,102.3433333,40.27,6.82,983.64
04/09/2019 11:05:30 +0000,8.34,3.6,3,8.34,7.96,4.64,0.1,0,5.11,0.71,611.39,422.42,1108.11,0.92,0,0,0.62,110077,0.73,380.61,32.98,98456,21,2.89,3.876666667,4.836666667,10.08666667,38.00333333,102.1133333,40.29,6.82,700
04/09/2019 11:06:00 +0000,7.54,3.86,3,7.54,7.36,4.88,0.09,0,5.16,0.71,611.39,422.42,1152.13,0.94,11031,0.07,38.84,232474,1.55,801.5,33.14,98456,21,2.83,3.793333333,4.75,9.723333333,37.46,100.1233333,40.3,6.866666667,983.76
04/09/2019 11:06:30 +0000,7.46,4.48,3.18,11.78,8.76,5.54,0.1,0,5.08,0.71,611.39,422.42,1066.14,0.91,0,0,0.62,0,0,0.62,33.22,98457,21,2.81,3.77,4.73,9.48,37.03333333,99.88666667,40.32,6.903333333,983.76
04/09/2019 11:07:00 +0000,11.04,4.52,3.08,176,13.72,5.86,0.11,0,4.95,0.71,611.39,422.42,987.9,0.88,0,0,0.62,0,0,0.62,33.06,98454,20,2.82,3.77,4.706666667,9.44,36.98666667,100.22,40.32,6.95,983.76
04/09/2019 11:07:30 +0000,8.2,4.08,3.14,8.26,7.74,4.88,0.1,0,5.11,0.71,611.39,422.42,1108.11,0.92,0,0,0.62,0,0,0.62,33.18,98456,21,2.793333333,3.72,4.63,9.196666667,36.56666667,99.47,40.29,6.89,813.552
04/09/2019 11:08:00 +0000,11.34,4.32,3.24,12.38,10.46,5.28,0.1,0,5.03,0.71,611.39,422.42,1045.89,0.9,106816,0.71,369.39,164050,1.09,566.22,33.21,98449,20,2.75,3.65,4.583333333,8.63,35.29,97.94666667,40.29,6.858333333,983.86
04/09/2019 11:08:30 +0000,6.08,3.98,3.12,6.08,6.06,4.84,0.11,0,4.95,0.71,611.39,422.42,987.9,0.88,140234,0.93,484.34,293377,1.96,1011.35,33.22,98449,21,2.77,3.666666667,4.66,8.2,21.94,98.51333333,40.29,6.873333333,983.76
04/09/2019 11:09:30 +0000,7.64,3.88,3.28,8.64,7.3,4.56,0.12,0,4.8,0.71,611.39,422.42,883.34,0.84,182846,1.22,630.83,228269,1.52,787.03,32.66,98447,21,2.796666667,3.673333333,4.646666667,8.273333333,22.04333333,99.7,40.336,6.844,983.784
04/09/2019 11:10:00 +0000,9.36,4.32,3.1,10.36,8.98,5.18,0.11,0,5,0.71,611.39,422.42,1026.11,0.89,0,0,0.62,188829,1.26,651.4,32.87,98456,21,2.803333333,3.68,4.706666667,8.32,22.08,100.3433333,40.37,6.87,983.784
04/09/2019 11:10:30 +0000,8.98,4.04,3.04,9.04,8.5,5.14,0.11,0,4.9,0.71,611.39,422.42,951.44,0.86,0,0,0.62,0,0,0.62,32.88,98452,21,2.823333333,3.703333333,4.776666667,8.033333333,21.52666667,100.9333333,40.37666667,8.726666667,983.88
04/09/2019 11:11:00 +0000,8.54,4.4,3.16,9.54,8.32,5.38,0.11,0,4.98,0.71,611.39,422.42,1006.78,0.89,0,0,0.62,43072,0.29,149.65,32.92,98449,21,2.843333333,3.726666667,4.783333333,7.976666667,21.43666667,101.1666667,40.4,12.43666667,983.88
04/09/2019 11:12:00 +0000,9.14,3.98,3.28,11.14,8.76,4.7,0.12,0,4.88,0.71,611.39,422.42,933.82,0.86,0,0,0.62,24529,0.16,85.56,32.71,98451,21,2.863333333,3.726666667,4.773333333,7.966666667,21.43,101.79,40.91,12.00666667,983.92
04/09/2019 11:12:30 +0000,7.4,4.68,3.36,18.92,8.72,5.62,0.11,0,4.88,0.71,611.39,422.42,933.82,0.86,0,0,0.62,229545,1.53,791.42,32.76,98450,21,2.876666667,3.746666667,4.79,8.133333333,14.97666667,102.1666667,40.97666667,11.97666667,983.94
04/09/2019 11:13:00 +0000,8.76,4.12,3.08,30.68,9.4,4.68,0.11,0,4.95,0.71,611.39,422.42,987.9,0.88,8484,0.06,30.02,247312,1.65,852.57,32.84,98453,21,2.89,3.776666667,4.816666667,8.46,15.82666667,102.5033333,41.16,11.92,983.88
04/09/2019 11:13:30 +0000,8.96,3.74,3.12,9.02,8.3,4.56,0.11,0,4.95,0.71,611.39,422.42,987.9,0.88,148245,0.99,511.89,244812,1.63,843.96,32.92,98453,22,2.89,3.82,4.866666667,9.013333333,19.47666667,102.5366667,41.18666667,12.19666667,983.96
04/09/2019 11:14:00 +0000,6.58,4.12,3.08,6.58,6.4,4.82,0.1,0,5.11,0.71,611.39,422.42,1108.11,0.92,76711,0.51,265.7,246470,1.64,849.67,33.06,98451,22,2.9,3.87,4.956666667,9.22,19.75,102.5966667,41.26,12.27,983.74
04/09/2019 11:14:30 +0000,6.04,3.92,3.26,6.04,5.98,4.64,0.1,0,5.05,0.71,611.39,422.42,1066.14,0.91,0,0,0.62,0,0,0.62,33.02,98450,22,2.913333333,3.893333333,4.98,9.243333333,19.77333333,102.86,41.26,12.1975,912.82
04/09/2019 11:15:00 +0000,6.8,4.06,3.16,12.12,7.94,4.48,0.1,0,5.03,0.71,611.39,422.42,1045.89,0.9,0,0,0.62,0,0,0.62,33.15,98452,22,2.983333333,3.956666667,5.043333333,9.306666667,19.82666667,105.0566667,41.278,12.568,926.936
04/09/2019 11:15:30 +0000,7.5,4.04,3.24,8.48,7.24,4.66,0.11,0,4.98,0.71,611.39,422.42,1006.78,0.89,0,0,0.62,0,0,0.62,33.22,98453,21,3.023333333,3.97,4.976666667,9.206666667,19.7,105.73,41.39666667,12.28,983.76
04/09/2019 11:16:00 +0000,8.54,4.4,3.26,64.96,10.04,5.32,0.11,0,4.98,0.71,611.39,422.42,1006.78,0.89,0,0,0.62,0,0,0.62,33.34,98445,21,3.063333333,4.04,4.996666667,9.7,20.53,107.0533333,41.37,12.22,983.76
04/09/2019 11:16:30 +0000,6.72,4.1,3.22,6.72,6.64,4.92,0.11,0,4.95,0.71,611.39,422.42,987.9,0.88,0,0,0.62,0,0,0.62,33.41,98450,21,3.12,4.09,5.046666667,9.683333333,21.13333333,109.1333333,41.40666667,12.27333333,983.7
04/09/2019 11:17:00 +0000,7.32,4.1,3.3,7.32,7.08,4.84,0.11,0,4.9,0.71,611.39,422.42,951.44,0.86,0,0,0.62,67911,0.45,235.37,33.44,98440,21,3.13,4.073333333,4.97,9.73,22.58,109.35,41.41666667,12.28,983.72
04/09/2019 11:17:30 +0000,9.2,4.06,3.38,9.28,8.68,5.08,0.11,0,4.88,0.71,611.39,422.42,933.82,0.86,0,0,0.62,0,0,0.62,33.39,98443,21,3.13,4.1,4.946666667,10.33666667,24.26333333,109.6366667,41.45166667,12.285,983.76
04/09/2019 11:18:00 +0000,14.28,4.42,3.26,23.94,14.56,5.72,0.11,0,4.98,0.71,611.39,422.42,1006.78,0.89,0,0,0.62,114673,0.76,396.42,33.54,98444,21,3.13,4.126666667,4.92,11.22333333,28.26333333,109.7333333,41.46166667,12.08666667,983.76
04/09/2019 11:18:30 +0000,10.2,4.42,3.28,10.26,9.52,5.5,0.1,0,5.05,0.71,611.39,422.42,1066.14,0.91,199242,1.33,687.2,342338,2.28,1180.68,33.64,98441,21,3.113333333,4.09,4.87,11.15,28.17333333,109.07,41.43333333,12.16,936.4666667
04/09/2019 11:19:00 +0000,8.08,4.34,3.32,9.08,7.88,5.14,0.11,0,4.98,0.71,611.39,422.42,1006.78,0.89,137887,0.92,476.27,193322,1.29,666.85,33.67,98443,21,3.1,4.07,4.84,11.12,28.14666667,108.47,41.4625,12.2025,983.73
04/09/2019 11:20:00 +0000,11.04,4.6,3.42,47.48,10.94,5.88,0.11,0,4.95,0.71,611.39,422.42,987.9,0.88,196885,1.31,679.1,244454,1.63,842.73,33.64,98444,21,3.116666667,4.123333333,5.01,11.19,27.59,108.2533333,41.528,12.178,983.76
04/09/2019 11:20:30 +0000,6.7,4.44,3.48,6.7,6.66,5.3,0.1,0,5.08,0.71,611.39,422.42,1086.87,0.91,176514,1.18,609.07,223008,1.49,768.93,33.75,98442,21,3.12,4.15,4.986666667,11.94666667,33.13,108.31,41.63666667,12.155,983.84
04/09/2019 11:21:00 +0000,7.46,5,3.48,7.46,7.36,5.8,0.1,0,5.08,0.71,611.39,422.42,1086.87,0.91,0,0,0.62,64408,0.43,223.29,33.78,98442,21,3.19,4.223333333,5.05,12.01666667,33.2,110.2533333,41.59666667,12.25333333,983.78
04/09/2019 11:21:30 +0000,7.44,4.36,3.46,14.94,8.8,5.1,0.1,0,5.03,0.71,611.39,422.42,1045.89,0.9,0,0,0.62,0,0,0.62,33.73,98440,21,3.206666667,4.236666667,5.063333333,12.02666667,33.21,110.27,41.61666667,12.255,983.66
04/09/2019 11:22:00 +0000,6.24,4.04,3.66,10.64,7.24,4.4,0.11,0,4.95,0.71,611.39,422.42,987.9,0.88,18786,0.13,65.69,108930,0.73,376.66,33.69,98445,21,3.196666667,4.243333333,5.05,12.33,33.91333333,109.74,41.57166667,12.31166667,983.6
04/09/2019 11:22:30 +0000,7.54,4.16,3.52,7.54,7.4,5.26,0.1,0,5.05,0.71,611.39,422.42,1066.14,0.91,75115,0.5,260.2,146063,0.97,504.38,33.78,98443,21,3.183333333,4.246666667,5.026666667,12.77666667,35.02666667,109.3633333,41.56833333,12.30166667,983.62
04/09/2019 11:23:00 +0000,8.92,5.06,3.54,8.92,8.8,6.26,0.11,0,4.98,0.71,611.39,422.42,1006.78,0.89,0,0,0.62,0,0,0.62,33.65,98438,21,3.173333333,4.2,4.93,12.59,34.78666667,109.08,41.552,12.282,983.592
04/09/2019 11:23:30 +0000,8.9,4.62,3.6,33.14,11.1,5.94,0.11,0,4.9,0.71,611.39,422.42,951.44,0.86,0,0,0.62,113507,0.76,392.41,33.35,98439,21,3.19,4.22,4.95,12.61,34.80666667,109.6,41.515,12.33166667,983.6
04/09/2019 11:24:00 +0000,6.02,4,3.54,6.02,5.92,4.56,0.1,0,5.08,0.71,611.39,422.42,1086.87,0.91,0,0,0.62,180826,1.21,623.89,33.48,98441,21,3.24,4.286666667,5.063333333,12.79333333,35.02,111.3033333,41.37833333,12.41833333,983.58
04/09/2019 11:24:30 +0000,8.2,4.12,3.5,19.72,9.34,5.24,0.11,0,5.03,0.71,611.39,422.42,1045.89,0.9,0,0,0.62,36094,0.24,125.54,33.42,98437,21,3.26,4.343333333,5.12,13.27333333,37.02,112.0066667,41.31833333,12.35833333,983.58
04/09/2019 11:25:00 +0000,7.44,4.24,3.7,11.84,8.36,4.68,0.11,0,5.11,0.71,611.39,422.42,1108.11,0.92,0,0,0.62,155215,1.03,535.85,33.24,98438,22,3.26,4.336666667,5.076666667,13.57,39.70666667,111.6366667,41.252,12.386,926.888
04/09/2019 11:25:30 +0000,9.38,5.18,3.76,65.68,10.64,6.08,0.1,0,5.11,0.71,611.39,422.42,1108.11,0.92,0,0,0.62,58608,0.39,203.28,33.29,98442,21,3.276666667,4.386666667,5.15,13.76,40.07,111.97,41.23,12.38666667,983.62
04/09/2019 11:26:00 +0000,7.62,4.5,3.58,19.14,8.64,5.04,0.11,0,4.95,0.71,611.39,422.42,987.9,0.88,0,0,0.62,40148,0.27,139.55,33.1,98439,22,3.36,4.506666667,5.21,14.63666667,41.92,114.7866667,41.135,12.58833333,936.3666667
04/09/2019 11:26:30 +0000,13.38,5.72,3.7,14.44,12.7,7.34,0.12,0,4.9,0.71,611.39,422.42,951.44,0.86,0,0,0.62,0,0,0.62,33.03,98439,22,3.38,4.51,5.203333333,14.62666667,41.91333333,115.3,41.04666667,12.625,936.3466667
04/09/2019 11:27:00 +0000,7.26,4.12,3.72,11.66,8.24,4.82,0.11,0,5,0.71,611.39,422.42,1026.11,0.89,36820,0.25,128.05,88465,0.59,306.2,33.08,98441,22,3.396666667,4.56,5.306666667,14.87333333,42.23333333,115.9366667,40.99,12.64,983.39
04/09/2019 11:27:30 +0000,6.88,4.6,3.46,6.88,6.78,5.28,0.11,0,4.95,0.71,611.39,422.42,987.9,0.88,0,0,0.62,72052,0.48,249.65,33,98436,22,3.433333333,4.66,5.523333333,15.37666667,42.88333333,117.1533333,40.86,7.342,926.764
04/09/2019 11:28:00 +0000,10.16,4.18,3.5,31.12,10.64,5.32,0.11,0,5.03,0.71,611.39,422.42,1045.89,0.9,102280,0.68,353.77,208216,1.39,718.06,32.99,98440,22,3.506666667,4.746666667,5.626666667,15.51666667,43.04,119.7533333,40.79,7.391666667,983.39
04/09/2019 11:28:30 +0000,13.28,4.7,3.76,15.34,12.26,5.7,0.11,0,5,0.71,611.39,422.42,1026.11,0.89,0,0,0.62,97074,0.65,335.85,32.91,98439,22,3.526666667,4.756666667,5.633333333,15.43333333,42.90666667,120.2366667,40.82,11.85166667,983.39
04/09/2019 11:29:00 +0000,12.56,5.3,3.9,17.94,13.22,6.6,0.11,0,5.05,0.71,611.39,422.42,1066.14,0.91,0,0,0.62,119623,0.8,413.45,32.88,98440,22,3.546666667,4.78,5.666666667,15.37666667,42.81,120.5833333,40.79,12.79833333,983.4116667
04/09/2019 11:29:30 +0000,8.14,5,3.68,8.14,8.06,6.08,0.12,0,4.9,0.71,611.39,422.42,951.44,0.86,0,0,0.62,0,0,0.62,32.58,98435,22,3.563333333,4.813333333,5.746666667,15.42333333,42.85,120.94,41.17166667,12.47166667,983.4116667
04/09/2019 11:30:00 +0000,9.72,4.6,3.78,21.24,10.74,5.98,0.12,0,4.92,0.71,611.39,422.42,969.46,0.87,0,0,0.62,0,0,0.62,32.55,98435,22,3.56,4.79,5.69,15.28666667,42.67666667,120.99,41.31,12.38333333,983.39
04/09/2019 11:30:30 +0000,7.06,4.5,3.64,8.06,6.88,4.92,0.1,0,5.13,0.71,611.39,422.42,1129.86,0.93,12035,0.08,42.32,352160,2.35,1214.73,32.65,98433,23,3.57,4.786666667,5.616666667,15.4,43.55666667,121.24,41.11833333,12.67,983.39
04/09/2019 11:31:00 +0000,12.46,4.12,3.64,27.56,15.38,4.84,0.11,0,4.98,0.71,611.39,422.42,1006.78,0.89,0,0,0.62,0,0,0.62,32.47,98432,23,3.58,4.806666667,5.616666667,15.77666667,45.49666667,121.86,41.06,12.615,983.39
04/09/2019 11:31:30 +0000,7.1,4.32,3.62,14.7,8.28,4.84,0.11,0,4.98,0.71,611.39,422.42,1006.78,0.89,0,0,0.62,107049,0.71,370.19,32.55,98434,22,3.593333333,4.823333333,5.636666667,15.79666667,45.51666667,122.4533333,40.98666667,12.66166667,983.4983333
04/09/2019 11:32:00 +0000,7.72,4.36,3.58,15.28,8.76,4.92,0.11,0,5.03,0.71,611.39,422.42,1045.89,0.9,0,0,0.62,72330,0.48,250.6,32.57,98431,22,3.603333333,4.823333333,5.606666667,15.76666667,45.48333333,122.8566667,40.96,12.70333333,983.39
04/09/2019 11:32:30 +0000,8.32,4.24,3.62,9.3,8.04,5.06,0.11,0,4.98,0.71,611.39,422.42,1006.78,0.89,0,0,0.62,0,0,0.62,32.4,98433,23,3.62,4.823333333,5.6,15.61,44.29666667,123.4,40.83166667,12.82333333,983.4116667
04/09/2019 11:33:00 +0000,8.98,4.84,3.64,9.98,8.7,5.64,0.11,0,4.92,0.71,611.39,422.42,969.46,0.87,0,0,0.62,3855,0.03,13.98,32.16,98431,23,3.63,4.833333333,5.64,15.38666667,42.03666667,123.7166667,40.7,12.81,983.39
04/09/2019 11:33:30 +0000,8.08,4.66,3.72,8.08,7.82,5.5,0.1,0,5.08,0.71,611.39,422.42,1086.87,0.91,0,0,0.62,0,0,0.62,32.28,98431,23,3.65,4.896666667,5.736666667,15.81,40.04333333,124.26,40.66666667,12.95166667,983.39
04/09/2019 11:34:00 +0000,11.58,5.06,3.74,12.58,10.92,6,0.11,0,4.98,0.71,611.39,422.42,1006.78,0.89,149621,1,516.62,415879,2.77,1436.57,32.38,98433,23,3.67,4.953333333,5.726666667,16.69333333,41.77,124.9433333,40.638,13.064,983.39
04/09/2019 11:34:30 +0000,11.48,4.76,3.7,57.62,14.46,6.1,0.11,0,4.95,0.71,611.39,422.42,987.9,0.88,170382,1.14,587.99,243742,1.62,840.28,32.32,98430,23,3.69,4.996666667,5.843333333,16.81666667,41.90666667,125.5733333,40.57166667,13.22833333,983.455
04/09/2019 11:35:00 +0000,7.82,4.82,3.82,19.34,9.06,5.66,0.11,0,5,0.71,611.39,422.42,1026.11,0.89,0,0,0.62,41008,0.27,142.52,32.36,98433,23,3.7,5,5.85,16.82,41.91666667,126.1366667,40.56333333,13.10333333,983.4333333
04/09/2019 11:35:30 +0000,11.26,5.04,3.86,32.18,11.74,5.98,0.1,0,5.05,0.71,611.39,422.42,1066.14,0.91,0,0,0.62,15200,0.1,53.28,32.42,98429,23,3.7,5.013333333,5.91,16.88666667,41.99,126.6733333,40.545,13.125,983.4766667
04/09/2019 11:36:00 +0000,5.68,4.48,4,5.68,5.66,4.94,0.11,0,5,0.71,611.39,422.42,1026.11,0.89,0,0,0.62,0,0,0.62,32.44,98427,23,3.7,5.013333333,5.996666667,16.47,41.23333333,126.8633333,40.575,13.18,983.4116667
04/09/2019 11:36:30 +0000,11.5,5.42,3.96,11.58,10.9,6.62,0.1,0,5.11,0.71,611.39,422.42,1108.11,0.92,50571,0.34,175.54,140761,0.94,486.15,32.58,98432,23,3.713333333,5.02,5.973333333,16.50333333,40.68,127.27,40.59,13.185,983.4116667
04/09/2019 11:37:00 +0000,11.34,7.38,5.68,32.26,12.18,8.3,0.1,0,5.11,0.71,611.39,422.42,1108.11,0.92,119539,0.8,413.17,255644,1.7,881.26,32.51,98427,23,3.726666667,5.1,6.033333333,17.27,40.72666667,127.4733333,40.62666667,13.285,983.455
04/09/2019 11:37:30 +0000,12.08,7.78,6.42,17.4,13.12,8.54,0.1,0,5.05,0.71,611.39,422.42,1066.14,0.91,0,0,0.62,212112,1.41,731.45,32.58,98429,23,3.743333333,5.1,6.09,16.82666667,39.26333333,127.9833333,40.62333333,13.2,983.4333333
04/09/2019 11:38:00 +0000,10.84,5.82,5.06,12.84,10.44,6.56,0.11,0,4.95,0.71,611.39,422.42,987.9,0.88,0,0,0.62,89055,0.59,308.23,32.57,98428,23,3.74,5.08,6.183333333,15.94333333,35.25333333,127.9266667,40.7625,7.615,912.575
04/09/2019 11:38:30 +0000,9.96,6,4.92,17.46,11.12,6.84,0.11,0,4.92,0.71,611.39,422.42,969.46,0.87,0,0,0.62,44608,0.3,154.95,32.44,98424,23,3.76,5.14,6.23,16.37333333,35.88,128.9733333,40.65,7.64,983.4116667
04/09/2019 11:39:00 +0000,15.54,6.56,5.54,16.6,14.74,8.18,0.12,0,4.88,0.71,611.39,422.42,916.61,0.85,134577,0.9,464.89,788080,5.25,2787.26,32.34,98427,23,3.9,5.32,6.43,16.57666667,36.08666667,131.74,40.665,11.14333333,983.4766667
04/09/2019 11:40:00 +0000,11.2,6.68,5.4,11.34,10.48,7.34,0.11,0,4.88,0.71,611.39,422.42,933.82,0.86,43778,0.29,152.09,116974,0.78,404.34,32.32,98425,22,4.026666667,5.39,6.43,16.02,34.30333333,134.7233333,40.94833333,12.65333333,983.35
04/09/2019 11:40:30 +0000,11.76,6.46,4.68,11.82,11.18,7.58,0.12,0,4.8,0.71,605.25,418.81,883.34,0.84,53000,0.35,183.93,145096,0.97,501.06,32.12,98426,23,4.096666667,5.456666667,6.563333333,15.34,28.51,136.44,41.21,12.37666667,983.3916667
04/09/2019 11:41:00 +0000,11.32,5.72,4.5,12.4,10.76,6.68,0.12,0,4.78,0.71,605.25,418.81,867.26,0.83,0,0,0.62,20674,0.14,72.22,32.01,98424,23,4.183333333,5.6,6.78,15.7,28.95,138.3266667,41.08,12.44166667,983.39
04/09/2019 11:41:30 +0000,11.72,6.32,4.84,52.56,13.38,7.42,0.12,0,4.85,0.71,605.25,418.81,916.61,0.85,118359,0.79,409.11,304504,2.03,1049.78,32.14,98423,23,4.236666667,5.713333333,6.963333333,15.93666667,29.21666667,140.0166667,40.95,12.53,983.39
04/09/2019 11:42:00 +0000,9.46,5.36,4.48,25.38,11.64,6.04,0.11,0,4.9,0.71,605.25,418.81,951.44,0.86,244809,1.63,843.95,496339,3.31,1719.51,32.25,98421,23,4.28,5.803333333,7.14,15.73666667,28.58,141.4533333,40.92,12.57166667,983.37
04/09/2019 11:42:30 +0000,6.7,4.96,4.22,25.74,9.56,5.52,0.12,0,4.85,0.71,605.25,418.81,916.61,0.85,0,0,0.62,50654,0.34,175.83,32.23,98421,23,4.33,5.816666667,7.193333333,15.05333333,27.00666667,143.03,40.85,12.61333333,983.39
04/09/2019 11:43:00 +0000,11.14,5.58,4.4,23.74,11.92,6.42,0.11,0,4.98,0.71,605.25,418.81,1006.78,0.89,0,0,0.62,78862,0.53,273.12,32.34,98423,23,4.383333333,5.886666667,7.293333333,15.18666667,27.15666667,144.4,40.83833333,12.59166667,983.37
04/09/2019 11:43:30 +0000,7.62,5.76,4.22,7.62,7.46,6.24,0.11,0,4.92,0.71,605.25,418.81,969.46,0.87,0,0,0.62,94457,0.63,326.84,32.23,98422,23,4.413333333,5.99,7.486666667,15.9,31.00333333,145.2133333,40.81833333,12.66833333,983.39
04/09/2019 11:44:00 +0000,10.02,5.04,4.2,11.08,9.44,5.74,0.11,0,5,0.71,605.25,418.81,1026.11,0.89,35250,0.23,122.62,321784,2.15,1109.51,32.24,98422,23,4.43,6,7.5,15.84333333,30.92,146.01,40.775,12.76833333,983.39
04/09/2019 11:45:00 +0000,8.1,4.96,4.22,9.1,7.84,5.44,0.08,0,5.39,0.71,611.39,422.42,1351.22,1,0,0,0.62,52816,0.35,183.29,32.42,98419,23,4.493333333,6.04,7.45,15.76666667,32.14333333,148.2966667,40.72333333,12.83833333,983.39
04/09/2019 11:45:30 +0000,7.54,5.22,4.24,31.78,9.78,5.72,0.1,0,5.08,0.71,611.39,422.42,1086.87,0.91,192776,1.29,664.97,320143,2.13,1103.83,32.47,98422,22,4.526666667,6.023333333,7.36,15.42,31.37666667,149.5433333,40.71333333,12.805,983.4116667
04/09/2019 11:46:00 +0000,10.46,4.88,4.22,51.22,11.9,6.22,0.09,0,5.27,0.71,611.39,422.42,1246.8,0.96,0,0,0.62,120005,0.8,414.77,32.56,98425,22,4.553333333,5.983333333,7.353333333,14.59333333,29.56333333,150.1233333,40.72833333,12.86166667,983.39
04/09/2019 11:46:30 +0000,5.78,4.62,4.14,5.78,5.7,4.92,0.1,0,5.13,0.72,617.62,426.07,1129.86,0.93,41755,0.28,145.1,225259,1.5,776.67,32.67,98424,22,4.6,6.056666667,7.49,14.74,29.72666667,151.44,40.76,12.86333333,983.4333333
